id,text,gold_rationale
QuaRel_V1_B4_0007,"Question: Although it's much smaller than a star a flashlight seems much brighter because it is (A) closer (B) farther
","The answer is A because the question states that although the flashlight is much smaller than a star, it seems much brighter. This is likely due to the fact that the flashlight is closer to the observer, making it appear brighter compared to the star, which is much farther away."
QuaRel_V1_B3_0173,"Question: Sarah is driving around in her car enjoying its fast acceleration when she notices the gas tank is almost empty. She fills it up and drives home. On the drive home, she notices that now that her car is heavier it accelerates (A) slower (B) faster.
","The answer is A because the question states that Sarah's car is now heavier after filling up the gas tank. According to the laws of physics, a heavier object requires more force to accelerate at the same rate as a lighter object. Therefore, with the added weight of the full gas tank, Sarah's car will likely accelerate slower than it did before when it was lighter."
QuaRel_V1_Fr_1453,"Question: A pachinko ball that falls onto a parlor floor and rolls around doesn't get very hot at all, but one that falls onto a city street gets pretty hot. This means the _____ has less friction (A) parlor floor (B) city street
","The answer is A because the question states that the pachinko ball gets pretty hot when it falls onto the city street, but not when it falls onto the parlor floor. This suggests that the city street generates more friction, causing the ball to heat up, whereas the parlor floor generates less friction, resulting in less heat."
QuaRel_V1_Fr_0393,"Question: Mike is at a birthday party. He is playing a game that needs writing. Mike goes to a plastic table where someone slides him a pen. After playing the game, Mike slides the pen to someone at this table. He notices that the pen doesn't go as fast over the table cloth than it did at the bare plastic table. This is because the _____ is rougher. (A) table cloth (B) plastic table
","The answer is A because the question states that the pen doesn't go as fast over the table cloth than it did at the bare plastic table, indicating that the table cloth has more friction or is rougher compared to the smooth plastic table."
QuaRel_V1_B4_0259,"Question: Which would be easier to karate chop in half (A) a thick piece of wood or (B) a thin piece of wood.
","The answer is B because the question asks which would be easier to karate chop in half, and a thin piece of wood would be less resistant and require less force to break compared to a thick piece of wood."
QuaRel_V1_Fr_0180,"Question: Timmy is rolling a toy school back and forth over a couple of different surfaces. He noticed that when he rolls the school bus over a smooth sheet of steal it creates less friction than if he were to roll it over a sheet of sandpaper. Will the toy school bus generate less heat when it's rolled on the (A) Sheet of steal (B) Sandpaper
","The answer is A because the question states that the toy school bus creates less friction when rolled over the smooth sheet of steel compared to the sheet of sandpaper. Since friction generates heat, the toy school bus will generate less heat when rolled on the surface with less friction, which is the sheet of steel."
QuaRel_V1_B5_0599,"Question: If a sheet of paper and a sheet of glass fall to the ground which will simply bend but remain intact? (A) A sheet of glass (B) A sheet of paper
","The answer is B because the question asks which will simply bend but remain intact. A sheet of paper is more flexible and can bend without breaking, whereas a sheet of glass is more rigid and prone to shattering when dropped."
QuaRel_V1_B5_0589,"Question: Mary isn't as strong as Jimbo. If they both throw a ball, who can't throw it as far? (A) Mary (B) Jimbo
","The answer is A because the question states that Mary isn't as strong as Jimbo, suggesting that Jimbo has greater physical strength than Mary, which would allow him to throw the ball a further distance. Therefore, Mary is the one who can't throw the ball as far."
QuaRel_V1_Fr_0598,"Question: Two friends are racing skateboards on different lanes, a red lane and a green lane. The friend racing in the green lane finishes the race much faster than the friend in the red lane. This is because the green lane had (A) more resistance (B) less resistance.
","The answer is B because the question states that the friend racing in the green lane finishes the race much faster than the friend in the red lane, indicating that the green lane has less resistance compared to the red lane. This is because less resistance would allow the skateboard to move more easily and quickly, resulting in a faster finish time."
QuaRel_V1_B3_0001,"Question: Jimbo's race car is much faster then his bulldozer. If both vehicles are driven for 30 seconds, which one will have gone the greater distance? (A) race car (B) bulldozer
","The answer is A because the question states that Jimbo's race car is much faster than his bulldozer, indicating that the race car will cover a greater distance in the same amount of time (30 seconds) compared to the bulldozer."
QuaRel_V1_B4_0138,"Question: An average 10 year old boy and an average 15 year old boy throw a football. Which boy will throw the football the shortest distance? (A) 10 year old boy (B) 15 year old boy
","The answer is A because the question implies that the 15-year-old boy is likely to be more physically developed and stronger than the 10-year-old boy, suggesting that the 10-year-old boy will throw the football the shortest distance."
QuaRel_V1_Fr_0629,"Question: Ryan likes to skate. He's noticed that he can skate much better on a wood floor compared inside his house vs. the concrete outside because the wood is smoother. The concrete is very rough and he can even see small bits of rock sticking out of it. Which surface would Ryan probably find his skate's wheels being hotter (A) wood floor or (B) concrete
","The answer is B because the question states that Ryan can skate much better on the wood floor compared to the concrete outside, indicating that the concrete is rougher and would cause more friction on the skate's wheels, resulting in them being hotter."
QuaRel_V1_Fr_0271,"Question: Brock is playing outside. He rolls a ball cleanly across a length of cement near the house. He then takes the ball and tries to roll it over a series of metal rods lying on the ground. The rods offer a lot of resistance and it is hard to roll the ball. This is because it is rougher over the (A) cement (B) rods.
","The answer is B because the question states that the rods offer a lot of resistance and it is hard to roll the ball, indicating that the surface of the rods is rougher compared to the cement, which allowed the ball to roll cleanly."
QuaRel_V1_Fr_0429,"Question: Ronni drove his Lamborghini faster on the race track than in his neighborhood. The racetrack had (A) more friction (B) less friction
","The answer is B because the question states that Ronni drove his Lamborghini faster on the race track than in his neighborhood, indicating that the race track has less friction compared to his neighborhood. This is because friction would slow down the car, and since Ronni was able to drive faster on the race track, it suggests that the surface of the race track has less friction, allowing for higher speeds."
QuaRel_V1_B5_0699,"Question: A rubber ball is much more flexible than a glass vase so it is (A) more breakable (B) less breakable
","The answer is B because the question states that the rubber ball is more flexible than the glass vase, indicating that the rubber ball is more resistant to breaking due to its flexibility, whereas the glass vase is more rigid and prone to breaking."
QuaRel_V1_Fr_0636,"Question: Shane walks across a dry field to his friend's house. Three hours later he's walking across the same field, only it's raining now and Shane is slipping frequently on the rain soaked field as he walks home. The surface that is smoother is (A) dry field (B) rain soaked field.
","The answer is A because the question states that Shane is slipping frequently on the rain-soaked field, indicating that the rain-soaked field has a more slippery surface compared to the dry field. This implies that the dry field is smoother and provides better traction for walking."
QuaRel_V1_Fr_1428,"Question: A pair of pants sliding across a dresser has an easier journey then one sliding across a table. Which surface will allow the pants to reach a higher top speed when sliding across it? (A) table (B) dresser
","The answer is B because the question states that the pants have an easier journey sliding across the dresser, indicating that the dresser has a smoother surface compared to the table. A smoother surface would result in less friction, allowing the pants to reach a higher top speed when sliding across it."
QuaRel_V1_B3_0118,"Question: James has rigorous fencing lessons in the morning, and in the evening goes to see a film at the cinema with his girlfriend. Where is he less likely to be sweaty? (A) While fencing (B) While watching a movie
","The answer is B because the question states that James has rigorous fencing lessons, which implies physical activity and likely sweating. In contrast, watching a movie at the cinema is a sedentary activity, making it less likely for James to be sweaty."
QuaRel_V1_Fr_1579,"Question: A grassy field offers a smoother journey to a rabbit then a rocky path. Which surface will let the rabbit stay cooler as it runs along it? (A) grassy field (B) rocky path
","The answer is A because the question states that the grassy field offers a smoother journey to the rabbit, which implies that the grassy field is likely to be cooler and more comfortable for the rabbit compared to the rocky path."
QuaRel_V1_Fr_0802,"Question: Phil is riding his bike on the sidewalk and is enjoying the smooth ride. Then Phil takes his bike on a muddy path and his bike slows down. The bike slows down on the muddy path because of (A) more resistance (B) less resistance.
","The answer is A because the question states that Phil's bike slows down on the muddy path, indicating that there is more resistance on the muddy path compared to the smooth sidewalk. The increased resistance on the muddy path likely causes the bike to slow down."
QuaRel_V1_B5_0482,"Question: Annabel and Lydia are riding their tricycles. Lydia is not as fast as Annabel is. Which one goes a shorter distance? (A) Annabel (B) Lydia
","The answer is B because the question states that Lydia is not as fast as Annabel, indicating that Lydia would likely cover a shorter distance in the same amount of time compared to Annabel."
QuaRel_V1_Fr_1112,"Question: Milo knows that smooth skin offers less friction than hairy skin. He also knows that if he removes his bandage from _____, that it will heat up more (A) hairy skin (B) smooth skin
","The answer is A because the question states that smooth skin offers less friction than hairy skin. When a bandage is removed, friction is generated, which can cause heat. Since hairy skin offers more friction than smooth skin, removing the bandage from hairy skin will generate more heat."
QuaRel_V1_B5_1112,"Question: Billy and Bob both threw tomatoes at the performers on the stage.  Billy's throws always hit an actor, but Bob's throws often fell short of the stage. That's because (A) Bob is stronger than Billy (B) Billy is stronger than Bob
","The answer is B because the question states that Billy's throws always hit an actor, but Bob's throws often fell short of the stage, indicating that Billy has more strength or better throwing ability than Bob, allowing him to reach the stage consistently."
QuaRel_V1_B5_1381,"Question: The tank is much slower than the fighter jet. Supposing they both had to travel a set distance (A) the tank will take more time than the jet to make that journey (B) the tank will take less time than the jet to take that journey
","The answer is A because the question states that the tank is much slower than the fighter jet, indicating that the tank will take more time to travel the same distance compared to the jet."
QuaRel_V1_Fr_1500,"Question: A bagel that is slid across a lunch tray moves slower then a bagel slid across a lunch counter. Which surface will make the bagel heat up the least? (A) lunch counter (B) lunch tray
","The answer is A because the question states that the bagel moves slower on the lunch tray, indicating that the lunch tray has more friction compared to the lunch counter. Since friction generates heat, the surface with less friction (the lunch counter) will make the bagel heat up the least."
QuaRel_V1_B4_0146,"Question: Maria and Dave were excersizing.  Maria walked around the track for ten minutes.  Dave did jumping Jacks for ten minutes, then ran for twenty five minutes.  Who sweat more?  (A) Maria (B) Dave
","The answer is B because the question indicates that Dave performed two forms of exercise (jumping jacks and running) for a total of 35 minutes, while Maria only walked for 10 minutes. Jumping jacks and running are typically more intense forms of exercise than walking, suggesting that Dave would have exerted more energy and likely sweat more than Maria."
QuaRel_V1_B5_0624,"Question: Who is more likely to get more sweaty? (A) Person walking on a treadmill (B) Person sitting in a cool car
","The answer is A because the question implies that the person walking on a treadmill is engaging in physical activity, which typically generates body heat and causes sweating. In contrast, the person sitting in a cool car is likely to be in a more relaxed state and in a cooler environment, making it less likely for them to sweat as much."
QuaRel_V1_B5_1243,"Question: Brad and Jane are taking some time to roll marbles on the hardwood floor. Brad and Jane both roll their marbles at the same time, but Brad's crosses the floor ahead of Jane's. Brad's marble was (A) speedier (B) delayed
","The answer is A because the question states that Brad's marble crosses the floor ahead of Jane's, indicating that Brad's marble was moving faster than Jane's marble."
QuaRel_V1_Fr_1341,"Question: Milo figured out that driving his van over old asphalt provided more resistance then driving it over new asphalt. This in turn meant that his van moved slower over the (A) new asphalt or (B) old asphalt
","The answer is B because the question states that driving over old asphalt provided more resistance, which would cause the van to move slower."
QuaRel_V1_Fr_1613,"Question: A taxi encounters less friction when driving in a small city then when driving in a big city. This means the taxi can drive faster in the (A) small city (B) big city
","The answer is A because the question states that the taxi encounters less friction when driving in a small city, indicating that the taxi can drive faster in the small city due to the reduced friction."
QuaRel_V1_B5_0332,"Question: A house that was nearby looked very big but the house on the hill looked (A) bigger (B) smaller
","The answer is B because the question states that the house that was nearby looked very big, but it does not provide any information that would suggest the house on the hill is bigger. In fact, the house on the hill is being compared to a house that is already described as looking very big, implying that the house on the hill might appear smaller due to the distance."
QuaRel_V1_B4_0061,"Question: Rachel took a photo of her friend in Paris with the Eiffel Tower, and it appears like her friend is just as tall as the tower. How could that be? (A) the friend is further away from the camera than the tower (B) the friend is closer to the camera than the tower
","The answer is B because the question states that the friend appears to be just as tall as the tower in the photo. This is likely due to the friend being closer to the camera than the tower, creating a perspective that makes them appear the same height."
QuaRel_V1_Fr_0519,"Question: The scientist moved the glass beakers rapidly on the dry desk, but moved it slower on the wet table because it had (A) more resistance (B) less resistance
","The answer is A because the question states that the scientist moved the glass beakers rapidly on the dry desk, but moved it slower on the wet table. This indicates that the wet table provided more resistance, making it more difficult to move the beakers quickly."
QuaRel_V1_B5_1031,"Question: Bob and Sue were walking down the sidewalk and heard an air conditioner in the distance.  As they walked closer, they noticed they couldn't hear each other over it.  When was it loudest? (A) when the air conditioner was far away (B) when the air conditioner was nearer
","The answer is B because the question states that Bob and Sue couldn't hear each other over the air conditioner when they walked closer, indicating that the air conditioner was loudest when it was nearer to them."
QuaRel_V1_B5_1408,"Question: A bulldozer weighs more then a truck. If both are accelerating, which will take longer to reach top speed? (A) truck (B) bulldozer
","The answer is B because the question states that the bulldozer weighs more than the truck. Generally, the more massive an object is, the more force is required to accelerate it to a certain speed. Since both are accelerating, the bulldozer, being heavier, will require more force to reach the same speed as the truck, resulting in a longer time to reach top speed."
QuaRel_V1_B5_1223,"Question: John rides the bullet train from Tokyo to Kyoto and Jim rides the same path on his bicycle. Which person will spend less time making the trip? (A) John (B) Jim
","The answer is A because the question states that John rides the bullet train, which is known for its high speed, and Jim rides a bicycle, which is generally much slower. This suggests that John will spend less time making the trip compared to Jim."
QuaRel_V1_Fr_1031,"Question: Dana wants to vacuum her house, but she has both carpeting and wood flooring. She knows that the vacuum will be easier to roll on the wood floor. This is because the wood floor was (A) less friction (B) more friction.
","The answer is A because the question states that the vacuum will be easier to roll on the wood floor, indicating that the wood floor has less friction compared to the carpeting. This is why the vacuum can move more smoothly on the wood floor."
QuaRel_V1_Fr_0378,"Question: Mary found out that jungle is rougher than tundra by driving her car in both areas. Her car moved faster over (A) jungle (B) tundra
","The answer is B because the question states that Mary found out that the jungle is rougher than the tundra, indicating that the tundra has a smoother surface compared to the jungle. This would allow her car to move faster over the tundra."
QuaRel_V1_B4_0063,"Question: John and Jane start playing basketball together, but Jane only plays for half as long as John. If both John and Jane are equally athletic, who will have more sweat on their body? (A) John (B) Jane
","The answer is A because the question states that Jane only plays for half as long as John, indicating that John plays for a longer duration. Since both John and Jane are equally athletic, the longer duration of play would result in more sweat for John."
QuaRel_V1_Fr_1598,"Question: A wooden arrow has a smoother time penetrating a straw target compared to a metal target. Which target is going to make the wooden arrow get hotter as it penetrates it? (A) straw target (B) metal target
","The answer is B because the question states that the wooden arrow has a smoother time penetrating the straw target compared to the metal target. This indicates that the metal target provides more resistance to the arrow, resulting in more friction and heat generated as the arrow penetrates it."
QuaRel_V1_Fr_1505,"Question: Jimbo knows that the landfill isn't as smooth as a road. When he drives his dump truck over the landfill he experiences _____ friction then when he drives it over the road near his house (A) more (B) less
","The answer is A because the question states that the landfill isn't as smooth as a road, indicating that the landfill has a bumpier surface compared to the road. This bumpier surface would result in more friction when Jimbo drives his dump truck over the landfill."
QuaRel_V1_Fr_1311,"Question: A cherry rolling down a slope can roll a greater distance then one rolling on flat ground. The cherry will heat up less on (A) slope (B) flat ground
","The answer is B because the question states that a cherry rolling down a slope can roll a greater distance than one rolling on flat ground. This implies that the cherry on the slope is moving faster and possibly experiencing more friction, which would cause it to heat up more. Therefore, the cherry will heat up less on flat ground."
QuaRel_V1_B5_0715,"Question: Jake and Terry are both throwing footballs for a charity event. Terry weighs about 30 pounds less than Jake, and has less muscle mass. Because of this, (A) Terry throws farther than Jake (B) Terry doesn't throw as far as Jake
","The answer is B because the question states that Terry weighs about 30 pounds less than Jake and has less muscle mass, indicating that Jake has more physical strength and power, which is likely to result in throwing the football a farther distance compared to Terry."
QuaRel_V1_B4_0294,"Question: Jim can ride his bike very quickly, but Jen is still learning how to ride a bike, so she is not as fast. If they both ride their bikes for the same amount of time, the person who travels further is (A) Jim (B) Jen
","The answer is A because the question states that Jim can ride his bike very quickly, while Jen is still learning and is not as fast. This indicates that Jim is more likely to travel a further distance than Jen, even if they ride their bikes for the same amount of time."
QuaRel_V1_Fr_0723,"Question: The spare tire rolled steadily along the pit road until it reached the infield grass where it slowed to a stop. This happened because the infield grass had (A) less friction (B) more friction.
","The answer is B because the question states that the spare tire rolled steadily along the pit road but slowed to a stop when it reached the infield grass. This indicates that the infield grass has more friction compared to the pit road, which caused the tire to slow down and eventually stop."
QuaRel_V1_B5_1000,"Question: Bill hits a plastic ball and a mirror with a bat. The mirror breaks instantly meaning that its (A) rigid (B) pliable
","The answer is A because the question states that the mirror breaks instantly when hit with a bat, indicating that it is rigid and unable to absorb the impact. A pliable object would be more likely to bend or deform under the force of the bat, rather than breaking instantly."
QuaRel_V1_B5_0818,"Question: Ellen was an older woman with a daytime talk show, and Bruce was an older man who had starred in many action films.  He still worked out every day, while she merely ate many danishes.  One day, Bruce was on Ellen's show, and they decided to see who could throw a Frisbee further.  Who wasn't able to throw it as far? (A) Ellen couldn't throw it as far (B) Bruce couldn't throw it as far
","The answer is A because the question indicates that Bruce still works out every day, suggesting he is physically fit, while Ellen merely eats many danishes, implying she may not be as physically fit. This suggests that Ellen is less likely to throw the Frisbee as far as Bruce."
QuaRel_V1_B5_0492,"Question: Carrie was throwing a ball up and down in the air, she noticed that the closer the ball got to her face the (A) larger (B) smaller the ball appeared.
","The answer is A because as the ball gets closer to Carrie's face, it appears larger due to the principles of perspective and the way our eyes perceive objects at different distances."
QuaRel_V1_Fr_0549,"Question: Steve is waiting at the gym for his brother's basketball practice to end. He starts hitting around a hockey puck with his stick. The gym has a carpeted floor and more friction than the ice rink he goes to. Which surface is rougher? (A) carpet (B) ice rink
","The answer is A because the question states that the gym has a carpeted floor and more friction than the ice rink, indicating that the carpeted floor is rougher compared to the ice rink."
QuaRel_V1_B5_1285,"Question: Christine is making a toy for her cats to play with. She has a blue hose and red hose that she wants to hang something from to occupy the cats. The blue hose is very stiff while the red hose is springy. Which hose should she use if she wants to be more confident that the cats won't snap the hose? (A) blue hose (B) red hose
","The answer is A because the question states that the blue hose is very stiff, while the red hose is springy. A stiff hose is less likely to snap compared to a springy hose, which can be more prone to breaking due to its flexibility and potential for overstretching."
QuaRel_V1_Fr_1382,"Question: Milo has always known that a table offers less friction than a carpet. When he slides his ice cube across both surface one makes the ice cube melt more than the other. Is it (A) carpet or (B) table
","The answer is A because the question states that Milo knows a table offers less friction than a carpet. Since friction generates heat, the surface with more friction (the carpet) would cause the ice cube to melt more than the surface with less friction (the table)."
QuaRel_V1_Fr_0330,"Question: Evan drives his car into town. First he crosses his grass lawn, then he drives on the street. Evan can tell that the car drives faster and smoother on the street. That is because the grass lawn has (A) more resistance (B) less resistance.
","The answer is A because the question states that the car drives faster and smoother on the street, indicating that the grass lawn has more resistance compared to the street. This is likely due to the uneven and softer surface of the grass lawn, which would slow down the car and make it less smooth to drive on."
QuaRel_V1_B4_0203,"Question: Which would be easier to hear (A) a helicopter you are about to board or (B) a helicopter that is flying far away.
","The answer is A because the question asks which would be easier to hear, and a helicopter that is closer (in this case, the one you are about to board) would produce a louder sound compared to a helicopter that is flying far away, making it easier to hear."
QuaRel_V1_Fr_0416,"Question: Terry dropped the bag of ball bearings and they rolled on the concrete floor until they reached the sawdust there they stopped. So the sawdust has (A) more resistance or (B) less resistance?
","The answer is A because the question states that the ball bearings rolled on the concrete floor until they reached the sawdust and then stopped. This indicates that the sawdust provided more resistance to the movement of the ball bearings, causing them to stop, whereas the concrete floor offered less resistance, allowing them to roll."
QuaRel_V1_Fr_1282,"Question: Cary knows her wedding floor is smoother then her home floor. This means a rose petal that falls onto her _____ creates less heat energy (A) wedding floor (B) home floor
","The answer is A because the question states that the wedding floor is smoother than the home floor. When a rose petal falls onto a smoother surface, it experiences less friction, resulting in less heat energy being generated."
QuaRel_V1_B5_1279,"Question: The strongman, who is very strong, and bearded lady, who is not so strong, at the circus are playing a game. They each throw a Weight as far as they can. Who can throw it farthest? (A) strongman (B) bearded lady
","The answer is A because the question states that the strongman is ""very strong"" and the bearded lady is ""not so strong"", suggesting that the strongman has greater physical strength and is more likely to throw the weight a farther distance."
QuaRel_V1_Fr_1296,"Question: A panther running through a forest has a rougher time then one running through the jungle. Which area will make the panther get hotter as he runs? (A) jungle (B) forest
","The answer is A because the question states that the panther has a rougher time running through the forest, implying that the forest is more challenging for the panther. However, the question asks which area will make the panther get hotter as he runs. Typically, jungles are denser and more humid than forests, which would cause the panther to get hotter due to the increased humidity and density of the environment."
QuaRel_V1_Fr_1242,"Question: Phoebe was filing her nails with a nail file when she noticed it felt smoother running the file over her fingernails compared to when she ran it over her toenails. After thinking about it, she decided that her _____ had more friction (A) fingernail (B) toenail
","The answer is B because the question states that Phoebe felt the nail file running smoother over her fingernails compared to her toenails, indicating that there is more friction when running the file over her toenails."
QuaRel_V1_B3_0192,"Question: The tortoise is likely to lose in a race away from a predator to a hare because (A) it is faster (B) it is slower
","The answer is B because the question states that the tortoise is likely to lose in a race away from a predator to a hare, indicating that the tortoise is slower than the hare."
QuaRel_V1_B5_0816,"Question: Tom and Jim are brothers.  Tom is thirteen and Jim is six.  Tom is much bigger.  They go out to throw rocks at the lake.  Who can throw them farther?  (A) Tom (B) Jim
","The answer is A because the question indicates that Tom is much bigger than Jim, and since Tom is also older (13 years old compared to Jim's 6 years), it is likely that Tom has more physical strength, which would enable him to throw the rocks farther."
QuaRel_V1_B4_0317,"Question: If two flashlights were equal brightness which would appear brighter (A) a flashlight that you're holding or (B) a flashlight that is coming from another camp.
","The answer is A because the question states that the two flashlights are equal in brightness, but the one you're holding would appear brighter due to the proximity to your eyes. The closer an object is to your eyes, the larger it appears and the more intense the light appears, even if the actual brightness is the same."
QuaRel_V1_B5_0173,"Question: A tree truck is much thicker than the average stick so it is much (A) weaker (B) stronger
","The answer is B because the question states that the tree trunk is much thicker than the average stick, indicating that it has more mass and density, which typically corresponds to greater strength."
QuaRel_V1_B4_0469,"Question: Bob watches a car leave from his driveway to head up the mountain, as the car drove up the mountain would it appear (A) larger or (B) smaller to Bob?
","The answer is B because as the car drives up the mountain, it will be moving away from Bob's viewpoint, resulting in the car appearing smaller due to the increased distance."
QuaRel_V1_B5_1077,"Question: Sam is walking his dog, when he sees another dog in the neighbor's yard across the street. Because of this (A) the dog in the neighbor's yard will appear larger than his dog (B) the dog in the neighbor's yard will appear smaller than his dog
","The answer is B because when objects are farther away, they appear smaller due to the laws of perspective. Since the dog in the neighbor's yard is across the street, it will appear smaller than Sam's dog, which is closer to him."
QuaRel_V1_B4_0228,"Question: Jenny was walking around the new city zoo with her sister. She heard a lion's roar somewhere in the zoo. After walking some more, she heard the same sound but it was louder. She concluded that she was now (A) closer to the lion (B) further from the lion
","The answer is A because the question states that the lion's roar was louder after Jenny walked some more, indicating that she is now closer to the lion. Generally, sounds become louder as the distance between the source of the sound and the listener decreases."
QuaRel_V1_Fr_1637,"Question: Jim was playing with his new ball. He rolled it on the carpet in his living room and it didn't go very far. He decided to go outside and play. Jim rolled his ball on the concrete driveway and it went a much longer distance. He realized there was more resistance to the ball on (A) the carpet (B) the concrete.
","The answer is A because the question states that the ball didn't go very far on the carpet, but it went a much longer distance on the concrete driveway. This indicates that there was more resistance to the ball on the carpet, likely due to the friction between the ball and the carpet fibers, compared to the smoother surface of the concrete driveway."
QuaRel_V1_B5_1233,"Question: Henry was so happy to have his new car because it made his commute so much quicker! Unlike the bus, with all the extra time needed for its endless stops and starts, the ride to work in his car was super speedy! Which vehicle gets Henry to work faster? (A) The bus (B) The car
","The answer is B because the question states that the ride to work in his car was ""super speedy"" and that the bus requires ""endless stops and starts,"" indicating that the car is faster than the bus."
QuaRel_V1_B5_0348,"Question: A karate student broke the first wooden board easily, but couldn't break the second one because it was (A) thicker (B) thinner
","The answer is A because the question states that the karate student broke the first wooden board easily but couldn't break the second one, indicating that the second board is more resistant to breaking, likely due to being thicker."
QuaRel_V1_B5_1205,"Question: As the train left the station it crossed the bridge and being farther away it looked (A) larger (B) smaller
","The answer is B because as the train moves farther away from the observer, it appears smaller due to the effect of perspective."
QuaRel_V1_B4_0245,"Question: Suppose a sports motorcycle raced a box truck. Which vehicle would hit 60 mph first? (A) Motorcycle (B) Box Truck
","The answer is A because the question involves comparing a sports motorcycle, known for its speed and agility, to a box truck, which is generally larger and heavier. Given these characteristics, it is likely that the sports motorcycle would accelerate faster and hit 60 mph before the box truck."
QuaRel_V1_Fr_0452,"Question: Tony's ice cube generated less heat moving over a tray compared to moving over a counter. This means the surface of the _____ is rougher (A) tray (B) counter
","The answer is B because the question states that Tony's ice cube generated less heat moving over a tray compared to moving over a counter. This indicates that the ice cube experienced more friction (and thus generated more heat) when moving over the counter, suggesting that the surface of the counter is rougher compared to the tray."
QuaRel_V1_B4_0033,"Question: If Steve is taller than Bill, but Bill weighs more than Steve, who can throw the ball farther? (A) Bill (B) Steve
","The answer is B because the question indicates that Steve is taller than Bill, which may imply that Steve has a longer arm span or more leverage to throw the ball, potentially allowing him to throw the ball farther. However, it's essential to note that the information provided does not directly relate to throwing ability, as it only discusses height and weight. A more accurate answer would require additional information about their physical strength, arm span, or throwing technique."
QuaRel_V1_Fr_0340,"Question: A stretch of road is under construction. Jerry notices that his car travels easier along the new road than on the grated part. This is because the _____ is rougher. (A) grated road (B) new road
","The answer is A because the question states that Jerry's car travels easier along the new road than on the grated part, indicating that the grated road has a rougher surface compared to the new road."
QuaRel_V1_Fr_1045,"Question: Todd is playing poker with some friends at home. He sees that the poker chips move around with less friction than they do at the poker table at the casino. This is because the surface of the _____ is rougher. (A) wooden table (B) poker table
","The answer is B because the question states that the poker chips move around with less friction at home than at the casino, indicating that the surface of the poker table at the casino is rougher compared to the wooden table at home."
QuaRel_V1_B3_0105,"Question: Susan had a plastic case on her phone. One day, she dropped her phone and the case broke. She then bought a rubber case for the phone and dropped it again. The rubber case is (A) more likely to break than the plastic case (B) less likely to break than the plastic case.
","The answer is B because the question states that the plastic case broke when Susan dropped her phone, but it does not mention the rubber case breaking when she dropped the phone again. This suggests that the rubber case is more durable and less likely to break than the plastic case."
QuaRel_V1_Fr_1568,"Question: Jim's garden has less friction then his field. Which surface gives a bumpier ride when a tomato is rolled across it? (A) garden (B) field
","The answer is B because the question states that Jim's garden has less friction than his field, indicating that the field has more friction. A surface with more friction is likely to provide a bumpier ride when an object, such as a tomato, is rolled across it."
QuaRel_V1_Fr_0148,"Question: Mary was rolling a log down a hill. She noticed that when she rolls the log over the rocky part of the hill that is very bumpy, the log struggles to roll compared to when she rolls it down the muddy part of the hill. The section of the hill with the most resistance is the (A) rocky part of the hill (B) muddy part of the hill.
","The answer is A because the question states that the log struggles to roll over the rocky part of the hill, indicating that the rocky part has more resistance compared to the muddy part of the hill."
QuaRel_V1_B3_0139,"Question: James is visiting New York and wants to see all the sights. He walks right by the Empire State building on his way to the helicopter tours depot. They take him up into the sky to get an aerial view of the entire city. From up here, the Empire State building (A) seems to become more massive (B) seems to have lost some of it's titanic size
","The answer is B because the question states that James is viewing the Empire State building from a helicopter, which provides an aerial view of the entire city. This perspective would make the building appear smaller compared to when James was standing right next to it, as the surrounding landscape and other buildings would be visible, giving a better sense of scale and making the Empire State building seem less massive."
QuaRel_V1_Fr_0845,"Question: Joe is cleaning his car. He rubs the windshield with the towel first. When he wipes down the tire with the towel he has to use more force to push the towel. That is because the _____ is more smooth. (A) windshield (B) tire
","The answer is A because the question states that Joe has to use more force to push the towel when wiping down the tire, indicating that the tire has more resistance. This suggests that the windshield is smoother, as it required less force to wipe down."
QuaRel_V1_Fr_1205,"Question: Long hair has more friction then short hair. This means that a brush moving through _____ will heat up less (A) long hair (B) short hair
","The answer is B because the question states that long hair has more friction than short hair. Friction generates heat, so when a brush moves through hair with less friction (short hair), it will heat up less."
QuaRel_V1_B5_0562,"Question: Carl has a house on the beach. One night, a big yacht is making a lot of noise because people are partying on it near the shore. It then drives out to sea. When would Carl hear the yacht the most? (A) when its at shore (B) when its at sea
","The answer is A because the question states that the yacht is making a lot of noise when it is near the shore, and noise generally travels more effectively over water when the source is closer to the observer. As the yacht drives out to sea, the distance between the yacht and Carl increases, which would likely reduce the noise level Carl hears."
QuaRel_V1_Fr_0553,"Question: Peter is riding his motorcycle. He rides it in a sandbox and the motorcycle is very slow. Then Peter rides the motorcycle on a racetrack and the motorcycle goes very quickly. The motorcycle went faster on the racetrack because the racetrack had (A) more resistance (B) less resistance.
","The answer is B because the question states that the motorcycle went very quickly on the racetrack, indicating that it had less resistance compared to the sandbox. The sandbox, with its loose and uneven surface, would likely provide more resistance to the motorcycle's movement, causing it to go slower. In contrast, the racetrack, with its smooth and even surface, would provide less resistance, allowing the motorcycle to go faster."
QuaRel_V1_Fr_0257,"Question: A go kart races fast down a steep hill on pavement, but slower down a rocky road. There is more resistance on (A) pavement (B) rocky road?
","The answer is B because the question states that the go-kart races faster on the pavement than on the rocky road, indicating that there is more resistance on the rocky road, which slows down the go-kart."
